,id,ms_subclass,lot_frontage,lot_area,overall_qual,overall_cond,mas_vnr_area,exter_qual,exter_cond,bsmt_qual,bsmt_cond,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating_qc,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,fireplaces,fireplace_qu,garage_cars,garage_area,garage_qual,garage_cond,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,misc_val,mo_sold,yr_sold,saleprice,bldg_age,remodel_age,garage_age,ms_zoning_isRL,street_isPave,alley_is0,lot_shape_isReg,land_contour_isLvl,utilities_isAllPub,lot_config_isInside,land_slope_isGtl,condition_1_isNorm,condition_2_isNorm,bldg_type_is1Fam,roof_style_isGable,roof_matl_isCompShg,mas_vnr_type_isNone,bsmt_exposure_isNo,heating_isGasA,central_air_isY,electrical_isSBrkr,functional_isTyp,paved_drive_isY,fence_is0,misc_feature_is0,sale_type_isWD ,neighborhood_Blueste,neighborhood_BrDale,neighborhood_BrkSide,neighborhood_ClearCr,neighborhood_CollgCr,neighborhood_Crawfor,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_Greens,neighborhood_GrnHill,neighborhood_IDOTRR,neighborhood_Landmrk,neighborhood_MeadowV,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NPkVill,neighborhood_NWAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_SWISU,neighborhood_Sawyer,neighborhood_SawyerW,neighborhood_Somerst,neighborhood_StoneBr,neighborhood_Timber,neighborhood_Veenker,house_style_1.5Unf,house_style_1Story,house_style_2.5Fin,house_style_2.5Unf,house_style_2Story,house_style_SFoyer,house_style_SLvl,exterior_1st_AsphShn,exterior_1st_BrkComm,exterior_1st_BrkFace,exterior_1st_CBlock,exterior_1st_CemntBd,exterior_1st_HdBoard,exterior_1st_ImStucc,exterior_1st_MetalSd,exterior_1st_Plywood,exterior_1st_Stone,exterior_1st_Stucco,exterior_1st_VinylSd,exterior_1st_Wd Sdng,exterior_1st_WdShing,exterior_2nd_AsphShn,exterior_2nd_Brk Cmn,exterior_2nd_BrkFace,exterior_2nd_CBlock,exterior_2nd_CmentBd,exterior_2nd_HdBoard,exterior_2nd_ImStucc,exterior_2nd_MetalSd,exterior_2nd_Plywood,exterior_2nd_Stone,exterior_2nd_Stucco,exterior_2nd_VinylSd,exterior_2nd_Wd Sdng,exterior_2nd_Wd Shng,foundation_CBlock,foundation_PConc,foundation_Slab,foundation_Stone,foundation_Wood,garage_type_2Types,garage_type_Attchd,garage_type_Basment,garage_type_BuiltIn,garage_type_CarPort,garage_type_Detchd,garage_finish_Fin,garage_finish_RFn,garage_finish_Unf
1852,2194,20,60.0,8190,4,6,0.0,3,3,3,3,3,732.0,1,0.0,216.0,948.0,5,948,0,0,948,1.0,0.0,1,0,3,1,3,5,1,3,1.0,280.0,3,3,0,36,0,0,0,0,0,0,10,2007,119000,53,53,51.0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1853,523,20,75.0,7500,8,5,238.0,4,3,4,3,6,24.0,1,0.0,1348.0,1372.0,5,1448,0,0,1448,0.0,0.0,2,0,2,1,4,6,1,4,2.0,692.0,3,3,0,140,0,0,0,0,0,0,6,2009,238500,3,2,3.0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1854,2767,20,62.0,70761,7,5,0.0,3,3,4,3,5,655.0,1,0.0,878.0,1533.0,3,1533,0,0,1533,1.0,0.0,2,0,2,1,4,5,2,3,2.0,576.0,3,3,200,54,0,0,0,0,0,0,12,2006,280000,31,31,31.0,1,1,1,0,0,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1855,1837,120,32.0,3784,8,5,36.0,4,3,4,3,6,60.0,1,0.0,1451.0,1511.0,5,1565,0,0,1565,1.0,0.0,2,0,2,1,4,5,0,0,2.0,476.0,3,3,0,120,0,0,0,0,0,0,2,2007,193800,1,0,1.0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1856,2284,120,44.0,4224,5,7,0.0,3,3,4,3,6,840.0,1,0.0,200.0,1040.0,3,1060,0,0,1060,1.0,0.0,1,0,3,1,3,6,1,3,2.0,572.0,3,3,100,110,0,0,0,0,0,0,6,2007,129900,31,31,31.0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1857,1434,20,57.0,9245,5,5,0.0,3,3,4,3,6,686.0,1,0.0,304.0,990.0,5,990,0,0,990,0.0,1.0,1,0,3,1,3,5,0,0,2.0,672.0,3,3,0,0,0,0,0,0,0,0,2,2008,145000,14,13,12.0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1858,2794,20,88.0,14781,8,5,178.0,4,3,4,3,1,0.0,1,0.0,1753.0,1753.0,5,1787,0,0,1787,0.0,0.0,2,0,3,1,4,7,1,3,3.0,748.0,3,3,198,150,0,0,0,0,0,0,8,2006,275000,5,4,5.0,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1859,2625,90,60.0,8544,3,4,0.0,3,3,0,0,0,0.0,0,0.0,0.0,0.0,2,1040,0,0,1040,0.0,0.0,2,0,2,2,3,6,0,0,2.0,400.0,3,2,0,0,0,0,0,0,0,0,12,2006,81400,56,56,56.0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1860,794,20,62.0,7440,5,6,0.0,3,3,4,3,4,173.0,1,0.0,916.0,1089.0,3,1089,0,0,1089,1.0,0.0,1,0,3,1,3,5,1,4,1.0,252.0,3,3,328,0,0,0,0,0,0,0,9,2009,125000,55,55,55.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
1861,708,30,62.0,7404,4,6,0.0,3,3,2,3,1,0.0,1,0.0,861.0,861.0,3,861,0,0,861,0.0,0.0,1,0,2,1,3,5,0,0,2.0,288.0,3,3,0,0,128,0,0,0,0,0,11,2009,80000,89,59,89.0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1862,286,30,67.0,4853,5,6,203.0,3,3,3,3,3,133.0,1,0.0,974.0,1107.0,2,1296,0,0,1296,0.0,0.0,2,0,2,1,2,5,1,4,1.0,260.0,3,3,0,0,36,0,0,0,0,0,5,2010,104000,86,11,31.0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1863,62,20,59.0,10593,7,5,338.0,4,3,4,3,6,919.0,1,0.0,801.0,1720.0,5,1720,0,0,1720,1.0,0.0,2,0,3,1,4,7,1,3,2.0,527.0,3,3,240,56,154,0,0,0,0,0,3,2010,260400,14,14,14.0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1864,1647,60,78.0,12090,7,7,306.0,4,3,4,3,5,321.0,1,0.0,404.0,725.0,5,725,754,0,1479,0.0,0.0,2,1,3,1,4,6,1,3,2.0,484.0,3,3,167,72,0,0,0,0,0,0,3,2007,176000,26,4,26.0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1865,2054,20,77.0,11677,5,4,442.0,3,3,3,3,3,249.0,4,761.0,30.0,1040.0,3,1040,0,0,1040,1.0,0.0,1,0,3,1,3,6,0,0,1.0,264.0,3,3,0,90,0,0,0,0,0,0,2,2007,123000,41,41,41.0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1866,1102,60,81.0,11000,9,5,295.0,4,3,5,3,1,0.0,1,0.0,1519.0,1519.0,5,1533,639,0,2172,0.0,0.0,2,1,4,1,5,8,1,3,3.0,687.0,3,3,162,153,0,0,0,0,0,0,6,2008,291000,8,8,8.0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1867,654,20,50.0,8000,6,6,0.0,3,4,3,3,5,680.0,1,0.0,292.0,972.0,5,972,0,0,972,1.0,0.0,1,0,2,1,3,5,1,4,1.0,240.0,3,3,0,0,0,0,0,0,0,0,5,2009,132000,61,7,61.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1868,1089,60,51.0,8029,6,5,0.0,3,3,4,3,1,0.0,1,0.0,728.0,728.0,5,728,728,0,1456,0.0,0.0,2,1,3,1,4,8,0,0,2.0,400.0,3,3,100,24,0,0,0,0,0,0,7,2008,176000,3,3,3.0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1869,604,20,92.0,13495,5,6,70.0,3,4,3,3,4,625.0,2,201.0,222.0,1048.0,2,1728,0,0,1728,1.0,0.0,2,0,3,1,3,7,1,4,2.0,576.0,3,3,0,99,0,0,0,0,0,0,7,2009,177625,53,53,53.0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1870,2838,50,60.0,9738,5,7,0.0,3,4,3,3,4,392.0,1,0.0,392.0,784.0,4,949,272,0,1221,1.0,0.0,1,0,4,1,3,7,0,0,1.0,392.0,3,3,0,0,236,0,0,0,0,0,3,2006,104900,82,56,41.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1871,2777,60,68.0,9272,7,5,0.0,4,3,4,3,6,500.0,1,0.0,342.0,842.0,5,856,893,0,1749,0.0,0.0,2,1,3,1,4,7,0,0,2.0,515.0,3,3,140,85,0,0,0,0,0,0,6,2006,196000,7,7,7.0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1872,1723,120,48.0,7841,9,5,394.0,5,3,5,3,6,848.0,1,0.0,729.0,1577.0,5,1577,0,0,1577,1.0,0.0,2,0,2,1,5,6,1,4,2.0,564.0,3,3,203,39,0,0,0,0,0,0,5,2007,280000,2,2,2.0,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1873,349,80,63.0,8530,7,5,22.0,3,3,4,3,1,0.0,1,0.0,384.0,384.0,4,804,670,0,1474,0.0,0.0,2,1,3,1,3,7,1,3,2.0,400.0,3,3,120,72,0,0,0,0,0,700,5,2009,168500,14,13,14.0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1874,2313,60,74.0,13041,6,5,0.0,3,3,4,3,1,0.0,1,0.0,781.0,781.0,4,781,890,0,1671,0.0,0.0,2,1,3,1,3,7,1,3,2.0,423.0,3,3,0,84,0,0,0,0,0,0,2,2006,170000,11,11,11.0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1875,2279,20,200.0,43500,3,5,0.0,3,3,0,0,0,0.0,0,0.0,0.0,0.0,5,2034,0,0,2034,0.0,0.0,1,0,2,1,3,9,0,0,4.0,1041.0,3,3,483,266,0,0,0,561,3,0,6,2007,130000,54,54,54.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1876,1346,50,52.0,6240,7,5,0.0,3,3,3,3,3,300.0,2,240.0,449.0,989.0,3,1245,764,0,2009,0.0,0.0,2,0,4,1,3,7,1,4,2.0,400.0,3,3,0,20,0,0,0,0,0,0,1,2008,150000,69,58,69.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1877,2770,20,95.0,13015,5,6,0.0,3,4,4,3,1,0.0,1,0.0,1100.0,1100.0,5,1100,0,0,1100,0.0,0.0,1,1,3,1,3,5,0,0,2.0,462.0,3,3,0,0,0,0,0,0,0,0,6,2006,145000,10,10,10.0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1878,2923,90,63.0,9297,5,5,0.0,3,3,3,3,5,1606.0,1,0.0,122.0,1728.0,3,1728,0,0,1728,2.0,0.0,2,0,4,2,3,8,0,0,2.0,560.0,3,3,0,0,0,0,0,0,0,0,7,2006,188000,30,30,30.0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1879,1619,60,57.0,8773,6,5,0.0,3,3,4,3,1,0.0,1,0.0,916.0,916.0,4,916,684,0,1600,0.0,0.0,2,1,3,1,3,7,1,3,2.0,460.0,3,3,100,38,0,0,0,0,0,0,8,2007,169000,10,10,10.0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1880,2178,20,74.0,8536,5,5,0.0,3,3,4,3,1,0.0,1,0.0,1125.0,1125.0,4,1125,0,0,1125,0.0,0.0,1,1,2,1,3,5,0,0,2.0,430.0,3,3,80,64,0,0,0,0,0,0,4,2007,155000,1,0,0.0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1881,1160,120,59.0,4282,7,5,0.0,4,3,4,3,6,16.0,1,0.0,1375.0,1391.0,5,1391,0,0,1391,0.0,0.0,2,0,2,1,4,5,0,0,2.0,530.0,3,3,156,158,0,0,0,0,0,0,7,2008,196000,4,4,4.0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1882,1755,60,65.0,8740,7,5,0.0,4,3,4,3,6,574.0,1,0.0,280.0,854.0,5,864,1131,0,1995,0.0,0.0,2,1,4,1,4,8,1,4,2.0,435.0,3,3,264,48,0,0,0,0,0,0,7,2007,219500,5,5,5.0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1883,2412,60,65.0,10237,6,5,0.0,4,3,4,3,1,0.0,1,0.0,728.0,728.0,5,728,728,0,1456,0.0,0.0,2,1,3,1,4,8,1,4,2.0,390.0,3,3,0,24,0,0,0,0,0,0,2,2006,170440,1,0,1.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1884,889,60,75.0,7950,6,6,140.0,3,3,3,3,4,535.0,1,0.0,155.0,690.0,3,698,728,0,1426,0.0,0.0,1,1,3,1,3,6,0,0,2.0,440.0,3,3,252,0,0,0,0,0,0,0,7,2009,159500,32,32,32.0,1,1,1,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1886,1186,20,80.0,10400,7,6,288.0,3,3,3,3,1,0.0,1,0.0,1304.0,1304.0,4,1682,0,0,1682,0.0,0.0,2,0,3,1,3,7,1,4,2.0,530.0,3,3,98,0,0,0,0,0,0,0,5,2008,174000,38,38,38.0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1887,1613,20,85.0,10628,7,5,0.0,3,4,3,4,6,778.0,1,0.0,499.0,1277.0,3,1277,0,0,1277,1.0,0.0,1,0,2,1,3,5,1,1,2.0,526.0,3,3,0,0,0,0,176,0,0,0,4,2007,167000,37,37,37.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1888,411,160,24.0,2280,6,6,0.0,3,3,4,3,5,566.0,1,0.0,289.0,855.0,3,855,601,0,1456,0.0,0.0,2,1,3,1,3,7,1,3,2.0,440.0,3,3,87,0,0,0,0,0,0,0,7,2009,148500,33,33,33.0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1889,810,90,64.0,7018,5,5,0.0,3,3,0,0,0,0.0,0,0.0,0.0,0.0,3,1114,1114,0,2228,0.0,0.0,2,0,6,2,3,8,0,0,2.0,720.0,3,3,73,0,0,0,0,0,0,0,6,2009,147983,30,30,30.0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1890,548,160,75.0,10762,6,6,0.0,3,3,4,3,1,0.0,1,0.0,626.0,626.0,3,626,591,0,1217,0.0,0.0,1,1,3,1,3,6,1,3,1.0,288.0,3,3,0,28,0,0,0,0,0,0,4,2009,120000,29,29,29.0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
